,Date,Title
13599,2021-03-16 ,형님들 왜 욕안하세요
13600,2021-03-16 ,이로써 애널과 좆문가들은 무의미 하다는걸 알지
13601,2021-03-16 ,서로 싸우다가 중국한테 주도권 뺏기고
13602,2021-03-16 ,헐 대박 이거 85까지는 열려있네
13603,2021-03-16 ,  너내들 때문나 주주들 빡친다
13604,2021-03-16 ,799000원에 사러 올게요 
13605,2021-03-16 ,얼씨구
13606,2021-03-16 ,9주 추매했습니다
13607,2021-03-16 ,여기서 멍청한짓 하지말자
13608,2021-03-16 ,화해 시급
13609,2021-03-16 ,75만원 정도면 매수 해볼만 할려나
13610,2021-03-16 ,뭐냐고요
13611,2021-03-16 ,언능화해합시다 나라망신 그만
13612,2021-03-16 ,한국은 복불복   재수없음  뒤진다
13614,2021-03-16 ,이건머 
13615,2021-03-16 ,원래자리 찾아가네요
13617,2021-03-16 ,랑 끝장 싸움합시다
13619,2021-03-16 ,적당히 합의하지
13620,2021-03-16 ,이런 기사가 나오고 2주 뒤가 바닥입니다
13621,2021-03-16 ,에허
13622,2021-03-16 ,적정가 250000ㅋㅋ 입벌리고 있겠음
13623,2021-03-16 ,이게바로
13624,2021-03-16 ,엘화가 죽든 이노가 죽든
13625,2021-03-16 ,세균이 형아가 경고했었지
13626,2021-03-16 ,합의 안하고 뻐팅기다가 같이 망하는 시나리온가보다 ㅋㅋ
13627,2021-03-16 ,불 밧데리
13628,2021-03-16 ,초고평가  적정가
13631,2021-03-16 ,개미 추매 금지
13632,2021-03-16 ,급등 후
13633,2021-03-16 ,엘화주주분들
13634,2021-03-16 ,이젠 뭐 끝났네 ㅋㅋㅋㅋㅋ 둘이 분쟁해서 이긴들
13635,2021-03-16 ,7만원하락 ㄷㄷ 
13636,2021-03-16 ,한국사람끼리는 너무 모질면 안된다
13637,2021-03-16 ,알려줄가
13638,2021-03-16 ,치고박고
13639,2021-03-16 ,퍽스바겐 
13640,2021-03-16 ,남 죽일려다 머리채 잡혀 같이 끌려내려가네 ㅋㅋ
13641,2021-03-16 ,어제 1프로먹고 튀길 잘했네
13642,2021-03-16 ,주린이 여러분 손절매 잘해야 해요
13643,2021-03-16 ,꼴좋다ㅋㅋㅋㅋㅋ
13644,2021-03-16 ,파우치끼리 싸우니까 각형 쓴데자나 ㅋㅋㅋ
13645,2021-03-16 ,아직 과매도 구간도 아니네요
13646,2021-03-16 ,카를 만들어야지이쯤이면 도 아니고
13647,2021-03-16 ,심하네ㅋㅋ 
13648,2021-03-16 ,적당히 협의할 것이지
13649,2021-03-16 ,폭스바겐이 부탁할때 잘좀하지 
13650,2021-03-16 ,빨리 튀어 더떨어진다 거부권 행사임박
13651,2021-03-16 ,이런날은  사는  것이제 ㅋㅋㅋ
13652,2021-03-16 ,싸움이 나니 안정적으로 공급받아야할 완성차 업체가 손절하고
13653,2021-03-16 ,의 탐욕이 화를불럿다
13654,2021-03-16 ,엘지화학이 한국꺼인줄아냐
13655,2021-03-16 ,자동차 회사가
13656,2021-03-16 ,잘못했으면 벌 받아야죠
13657,2021-03-16 ,뉴스기사에 도가 넘엇네 마네하는데
13658,2021-03-16 ,엘지화학 에 갑질에 ㅋㅋ 고객사 다 떨어져나감 ㅋㅋㅋ
13659,2021-03-16 ,화학 하락폭이 보다 더 큰이유
13661,2021-03-16 ,잘 먹었다 ㄲ  억
13662,2021-03-16 ,니들같으면
13663,2021-03-16 ,세균이 형이 경고했는데
13664,2021-03-16 ,다시 시작하자
13665,2021-03-16 ,집안쌈질  그만하고  정신챙기자
13666,2021-03-16 ,한마디로 엘지화학이 배터리 조사놨다
13667,2021-03-16 ,올리던가
13668,2021-03-16 ,폭스 안 쓰면 유럽 안 쓴다는 거아
13669,2021-03-16 ,오늘 왜 이래요
13672,2021-03-16 ,폭스바겐은 본래 각형쓰는데
13673,2021-03-16 ,일본처럼 기업끼리 기술공유 했어야 했음
13674,2021-03-16 ,폭스바겐의 폭탄 선언화학이노베이션 급락
13675,2021-03-16 ,찬티들 조용하냐 
13676,2021-03-16 ,개미 지옥인가요
13677,2021-03-16 ,1조 정도에 빨리 합의하고 머리 맞대라
13678,2021-03-16 ,주식 참 어렵네
13679,2021-03-16 ,이노가 다 망치네
13680,2021-03-16 ,명분이 중요하다 안카나
13681,2021-03-16 ,폭바 납품은 아님 얘가 더 빠지누
13682,2021-03-16 ,무슨 개잡주 빠지듯이 빠지네
13683,2021-03-16 ,배터리의 방향성이 흔들리는것 보다 더 큰 악재가 어디있나
13684,2021-03-16 ,원통
13685,2021-03-16 ,분명히 5조 투자한다고 했다
13686,2021-03-16 ,진짜 궁금해서 그러는데여
13687,2021-03-16 ,종가 66만원이라고 했다
13688,2021-03-16 , 애들은 기술유출 관리를 참 못해
13689,2021-03-16 , 완성차 1위 지리 5조원 투자해 배터리 공장 설립
13690,2021-03-16 ,오늘은 좀글고 내일 음봉 나오면 사볼만하다
13691,2021-03-16 ,한전은  20프로인데   380프로 거래되네 좋겠네
13692,2021-03-16 ,폭스바겐 벳터리 직접생산 뉴스 주가에 악제로 작용
13693,2021-03-16 ,그룹은 항상 이럼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
13694,2021-03-16 , ㅋ
13695,2021-03-16 ,지금 
13696,2021-03-16 ,90만  아래는  무조건  분할매수여
13697,2021-03-16 ,꼬소하다
13698,2021-03-16 ,삭제된 게시물의 답글는 이번에  밟아놔야함 봐주면 안됨
13699,2021-03-16 ,링크 겁니다 각자 보시고 판단해 보세요 
13700,2021-03-16 ,회복하실려면 롯데케미칼사모이세요
13701,2021-03-16 ,일단 관심종목에 넣었습니다
13703,2021-03-16 ,그냥 1조2조정도에 합의봐라
13704,2021-03-16 ,파우치형 
13705,2021-03-16 ,폭스바겐 여파가 이렇게 큰거였나 ㄷ
13706,2021-03-16 ,는 역시 큰 기회를 놓치는구나
13707,2021-03-16 ,이참에 에너지에서
13709,2021-03-16 ,이거아니어도 폭바는
13710,2021-03-16 ,나 나 똑같다
13711,2021-03-16 ,랑 같이 바닥으로가라ㅋㅋ
13712,2021-03-16 ,단기 조정이다
13713,2021-03-16 ,농담 아니고 챠트상  60만원까지 열려있음
13714,2021-03-16 ,불나는 파우치 배터리 사람죽이는 불배터리
13715,2021-03-16 ,끝까지가자 이노 먹어버리자
13716,2021-03-16 ,폭스바겐과 노스볼트 
13717,2021-03-16 ,원통형 배터리의 최후
13718,2021-03-16 ,살려주세요 100층 숨쉬기 너무 힘들어요
13719,2021-03-16 ,배터리는 기술이 단순해서 중국 못이김
13720,2021-03-16 ,역사에 기록으로 남을듯 싸우다 집안 망한 케이스로 ㅋㅋ
13721,2021-03-16 ,전고체 배터리
13722,2021-03-16 ,이게 무선  129 
13723,2021-03-16 ,19일 금요일 예비심판
13724,2021-03-16 ,이렇게 된거  이제 중국에 이직한직원찾아서 소송걸어보자
13725,2021-03-16 ,  국제적망신
13726,2021-03-16 ,많이 내렸는데
13727,2021-03-16 , 자동차 사업 진출하면 되자냥 
13728,2021-03-16 ,5천주  전량매도완료
13729,2021-03-16 ,ㅂㅅ같은 구광모의 똥고집이 오늘의 화를 불렀다
13730,2021-03-16 ,완성차업체에서 불화 ㄲ릴만하지
13732,2021-03-16 ,개미들아도망가라
13733,2021-03-16 ,엘지 열받지 폭스겨냥해서
13734,2021-03-16 ,결국은  밧데리주가 갑이 아니라
13735,2021-03-16 ,이노베이션으로
13736,2021-03-16 ,싸움으로 회사가 망하는건 봤어도 시장자체가 말하는건 또 첨 보네 ㅋㅋㅋ
13737,2021-03-16 ,우찌
13738,2021-03-16 ,건방을 떨더니
13739,2021-03-16 ,시총 3위 자리뺏김
13740,2021-03-16 ,폭스바겐 그냥 바겐세일이다
13741,2021-03-16 ,구광모가 구광모 했네 ㅋㅋ
13742,2021-03-16 ,제발  사라
13743,2021-03-16 ,바이든 거부권 행사 마감일이 4월10일이었나
13744,2021-03-16 ,폭스바겐  암살
13745,2021-03-16 ,여보 미안해
13746,2021-03-16 ,내일은 낙폭 과대에 의한
13748,2021-03-16 ,돈이 많은사람들이 사는  화학 이니 뭔걱정이고 또 사면 안되나
13749,2021-03-16 ,오늘 10퍼갈까 두렵다
13750,2021-03-16 ,싸울때부터
13751,2021-03-16 ,결국엔 둘 다 죽는꼴이 되어가네 
13752,2021-03-16 ,폭스바겐 이슈정리 
13753,2021-03-16 ,개웃깁니다 2조 3조 합의금 주판알 튕기다가 ㅋㅋㅋ
13754,2021-03-16 ,50이래로가야
13755,2021-03-16 ,음  오늘같은날 이걸 들고 있어야하나 
13756,2021-03-16 ,여기서 토론한 사람들 참 한심
13757,2021-03-16 ,분할 매수 계획
13759,2021-03-16 ,랑 랑
13760,2021-03-16 ,폭스바겐의 배신에서 깨달아야 할 점
13761,2021-03-16 ,고통
13762,2021-03-16 ,적정가 36만
13763,2021-03-16 ,이노도 나쁘지만 엘지화학은 더 나쁘다
13764,2021-03-16 ,으휴 집안싸움 끝나면 누가 이득
13765,2021-03-16 ,휴주식 참 어렵네요
13766,2021-03-16 , 지금 들어가도 될까요
13767,2021-03-16 ,삭제된 게시물의 답글삭제된 게시물의 답글폭스바겐 신형차나오면 싸겟네이제
13768,2021-03-16 ,파우치형의 몰락
13769,2021-03-16 ,여러분은 지금 초상났는데
13770,2021-03-16 ,폭스
13773,2021-03-16 ,왜들 걱정이야 노쓰볼트에 기술침해 소송걸면 될꺼아냐
13774,2021-03-16 ,폭스바겐 구멍가게 회사 아니냐
13776,2021-03-16 ,폭바 전략  내가 생각해봄
13777,2021-03-16 ,적당히 했어야지 영업을 해도 모자를 판에 미국과 자동차 회사에 압력을 넣어ㅎㅎ
13778,2021-03-16 ,역시 헬쥐는 짱개야 
13779,2021-03-16 ,삭제된 게시물의 답글폭스바겐이 인수한 자동차회사
13782,2021-03-16 ,이상황에  엘지 둘다 살아남는 방법은  하청이 되는 거다
13783,2021-03-16 ,파우치형 시장 파이를 키우고 나눠먹을 생각안하고
13784,2021-03-16 ,에휴
13785,2021-03-16 ,내 참 폭스바겐
13786,2021-03-16 ,지금의 형국
13787,2021-03-16 ,차라리전기차만들자
13788,2021-03-16 ,케이 배터리를 사장시킨 화학 대단해욧 ㅋㅋ
13789,2021-03-16 ,잘한다 역시 조선놈들 ㅋㅋㅋ 서로 싸우다 결국 둘다 ㅎㅎㅎ
13790,2021-03-16 ,배터리를 미국에서 만들어서 수입하거나 하청되것네ㅎㅎ
13791,2021-03-16 ,밧데리가 반도체냐
13793,2021-03-16 ,진짜 한심하다
13795,2021-03-16 ,한전 지옥에 비하면  이곳은  천국이다
13796,2021-03-16 ,잘 올라가다가 이게 뭐임
13797,2021-03-16 ,망한건가
13799,2021-03-16 ,아니 폭스바겐 누가 탄다고 그러냐
13800,2021-03-16 ,자 자 또 매수타이밍입니다
13801,2021-03-16 ,다 죽자
13802,2021-03-16 ,뭘 얼마나 떨어졌다고 호들갑이야
13803,2021-03-16 ,여태 오른거생각하면 반토막나도 할말없음 ㅎㅎ
13804,2021-03-16 ,89깨진다 ㅋㅋㅋㅋ
13805,2021-03-16 ,엘지잘하고있어
13806,2021-03-16 ,매수할까요 주린이
13807,2021-03-16 ,폭스바겐이 중국으로 갔으면 이미 끝난거라 봐야된다
13808,2021-03-16 ,탈출 기회줘도 안팔겠죠 탐욕의 끝
13809,2021-03-16 ,적정주가 47만원
13810,2021-03-16 ,둘다디지겠네
13811,2021-03-16 ,폭소 바겐세일 아직도 안 망했냐
13812,2021-03-16 ,헐 막던지네
13814,2021-03-16 ,펀더맨탈의 하락  큰리스크다
13815,2021-03-16 ,예의상
13816,2021-03-16 ,어디까지가냐
13817,2021-03-16 ,서로 물고뜯음 뭐가 남을까
13818,2021-03-16 ,오늘 폭스 바겐세일인가요
13819,2021-03-16 ,와 이거 무너지네 진짜
13821,2021-03-16 ,이건 대형악재임
13822,2021-03-16 ,사랑해요 엘쥐이 망했어요 엘쥐이
13823,2021-03-16 ,이제 좀 감이오냐 
13824,2021-03-16 ,자폭주인가 ㅋ
13825,2021-03-16 ,절대 받아야될 칼날이 아니다
13826,2021-03-16 ,마이너스860
13827,2021-03-16 ,오늘 폭스바겐세일인가요
13828,2021-03-16 , 헬쥐화약 
13829,2021-03-16 ,방금 1000주 매도 한사람 ㄷㄷㄷ
13830,2021-03-16 ,별거아닌거 가지고 숏칠려고  ㅋ
13831,2021-03-16 ,10퍼면 선방이지
13832,2021-03-16 ,88깨지면 낼은 86여
13833,2021-03-16 ,ㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋ 앙 개꿀딱
13835,2021-03-16 ,장 막판 초종
13836,2021-03-16 ,야 증말
13837,2021-03-16 ,10프로 가겠다
13838,2021-03-16 ,오늘 악재 이벤트데이
13839,2021-03-16 ,아까 90에 팔길 잘 했구나
13840,2021-03-16 ,이거 100만원 다시 찍는다
13841,2021-03-16 ,30만원에
13842,2021-03-16 ,현대 코냐  밧데리  리콜  예의주시
13843,2021-03-16 ,아직도 88 
13845,2021-03-16 ,제일 억울한 사람은
13846,2021-03-16 ,2차전지 대장주
13847,2021-03-16 ,삼전우  
13848,2021-03-16 ,여기 극찬티들 한심타
13849,2021-03-16 ,내 가 머 랬 죠
13850,2021-03-16 ,둘이 ㅈㄴ 싸우다 공멸 꼴좋다 ㅋㅋ
13851,2021-03-16 ,내 살다가
13852,2021-03-16 ,역시 한국은 반도체 밖에 없다
13854,2021-03-16 ,이노 화학 둘다샀다
13855,2021-03-16 ,회사 망했냐
13856,2021-03-16 ,전에 불난거 하고 차원이 다르네
13857,2021-03-16 ,이렇게 되면 에솔 도 흥행 실패
13858,2021-03-16 ,탈출은 결단력순
13859,2021-03-16 ,도 불타는 배터리에 불안해하네
13860,2021-03-16 ,헉 바닥이 
13861,2021-03-16 ,40만원이었는데
13863,2021-03-16 ,개박살났네
13864,2021-03-16 ,더더더더
13865,2021-03-16 ,이번저점 예상
13866,2021-03-16 ,50만원 가까이 갈꺼야
13868,2021-03-16 ,설마 내 67만 평단까지 오진 않겠지
13869,2021-03-16 ,그냥 또 한번의 매수기회
13870,2021-03-16 ,응 오늘 떨어진 주가만 5조야
13872,2021-03-16 ,야이새키들아 합의적당히봐라 이게 뭐냐
13874,2021-03-16 ,배터리 지고 반도체  떡상
13875,2021-03-16 ,60 에  쫘악 입벌리고 있을께
13876,2021-03-16 ,방금 한 주 샀어요
13877,2021-03-16 ,폭스바겐이 손절한이유
13878,2021-03-16 ,장기적으로 수익이 어니라 생존을 염두해야 
13879,2021-03-16 ,이노주주입니다 엘화주주님들 힘드시지요
13880,2021-03-16 ,앞으로 어찌되는겨존버하면 다같이 골로 가는거다
13881,2021-03-16 ,이노에서 문상와따 
13883,2021-03-16 ,둘이 싸우다가 남만 좋은 꼴 이네
13884,2021-03-16 ,ㅇ와 주주들 죽일라카네 합의헤라 샹론아
13885,2021-03-16 ,이노에서 왔다 
13886,2021-03-16 ,오늘은 최소 10퍼 이상이다
13887,2021-03-16 ,와 간만에 씨게 빼네 
13888,2021-03-16 ,엘지 끝난거에요
13889,2021-03-16 ,가 어리석은게 아직
13890,2021-03-16 ,내일은 80도 깨겠네 ㅋ 
13891,2021-03-16 ,오늘 하한가 가겠네 꼬라지가
13892,2021-03-16 ,내일 개 폭락하겠네
13893,2021-03-16 ,욕심이부른 화
13894,2021-03-16 ,코스피 박살내는군
13895,2021-03-16 ,야 논개가 되어라
13896,2021-03-16 ,지금은 이노랑 쇼부봐서 중국이랑 폭바에 
13897,2021-03-16 ,아주 넷상에서 반중정서로 ㅈㄹ 염병을 떨더만
13899,2021-03-16 ,오늘 문상할 곳이 2곳이네
13900,2021-03-16 , 이노랑 대충 합의봐 ㅋㅋ
13901,2021-03-16 ,현대차 그렇게 고생시키더만
13902,2021-03-16 ,곡소리 니는군
13903,2021-03-16 ,빳데리가 다됐나와요
13904,2021-03-16 ,내일 사야겠네
13905,2021-03-16 ,화학 가지고있는분들은 확 인
13906,2021-03-16 ,알지
13907,2021-03-16 ,더 내려오세요 더더더 
13909,2021-03-16 ,오늘 단타 들어온
13910,2021-03-16 ,자 자 줍자 주워
13911,2021-03-16 ,친중 기업 엘지화학
13913,2021-03-16 ,싸움닭
13916,2021-03-16 ,엘냉딱
13917,2021-03-16 ,둘다 눈먼장님
13918,2021-03-16 ,폭망
13919,2021-03-16 ,전쟁났냐ㅋㅋㅋ
13920,2021-03-16 ,이차전지  투자자
13921,2021-03-16 , 구가야 만족허냐
13922,2021-03-16 ,심각하게 빠지네
13923,2021-03-16 ,중국한테 밀림 게임끝
13924,2021-03-16 ,이건 폭스바겐의 악수인데 왜 한국배터리들이 줘어 터지누 
13925,2021-03-16 ,어제 놀리더니
13926,2021-03-16 ,떡락한 주식의 비밀
13927,2021-03-16 ,젊은애가 수장되더니
13928,2021-03-16 ,까지  리콜 기사 떳네요
13929,2021-03-16 ,아가리 얼마에 벌리면 되나요
13930,2021-03-16 ,꼬라지
13931,2021-03-16 ,무조건 주워라
13932,2021-03-16 ,이쯤되면 둘이 합의 좀 하는게 어때  
13933,2021-03-16 ,폭스바겐만 고객이냐
13934,2021-03-16 ,뭔일 885000원에 산 주식이 갑자기 왜
13935,2021-03-16 ,기사 두번 세번 떳다가 회사망하겠네
13936,2021-03-16 ,고만 쳐 내려가라
13937,2021-03-16 ,헐이기 먼일이고
13939,2021-03-16 ,손목 하나 내주면 될 걸
13940,2021-03-16 ,이차전지주 눈여겨보고 있었는데
13941,2021-03-16 ,가튼 헬쥐
13942,2021-03-16 ,으음내가 전부터 수차례 장문의 경고글을 올리며 우려했던
13943,2021-03-16 ,ㅉㅉㅉ 여기는 초상집이구만 
13944,2021-03-16 ,이게 폭바하나땜에 이렇게 빠질일인가
13945,2021-03-16 ,며칠 모은거
13946,2021-03-16 ,엘화 동박
13947,2021-03-16 ,사과의의미로
13948,2021-03-16 ,폭발사고라도
13949,2021-03-16 ,100만 원때 물린 사람들은 어떻하냐 ㅉㅉㅉ
13950,2021-03-16 ,매수금지
13951,2021-03-16 ,참해외 하고싸워라
13952,2021-03-16 , 삼분의일이 날아갓군
13953,2021-03-16 ,제가 뜬다고 말했지요
13954,2021-03-16 ,낼 다우 개폭락하면
13955,2021-03-16 ,배터리 노래부르다가 생똥싸네요
13956,2021-03-16 ,일단 중국산 베터리는써보면 어렵다는걸 알게될거고
13958,2021-03-16 ,폭스기뭐냐 멍충이들아
13960,2021-03-16 ,급락 다음에는 항상 급등이 있었습니다
13961,2021-03-16 ,정확히 반대의 흐름
13962,2021-03-16 ,쫑
13963,2021-03-16 ,우리의 목표는 전세계 배터리 시장에서 선두를 확고히 하는 것이다
13964,2021-03-16 ,오늘 오전에 단타치려고
13965,2021-03-16 ,이제 믿음이고 뭐고
13966,2021-03-16 ,화학 보유하고 계신 분들은 보시길
13967,2021-03-16 ,8는 좀 과한데
13968,2021-03-16 ,곧 뉴스 나오겄지
13969,2021-03-16 ,자존감도없냐 
13971,2021-03-16 ,전투에서 이기고 전쟁에서 졌구나
13972,2021-03-16 ,타협
13973,2021-03-16 ,과유불급
13974,2021-03-16 ,이노가 백기 투항하면 둘 다 살아날 듯
13975,2021-03-16 ,난 반대로 위기는 기회로 본다
13976,2021-03-16 ,아니 놈들 졌으면 깔끔히 돈 내놓으라고
13978,2021-03-16 ,저가매리트
13979,2021-03-16 ,외교활동이 없으니
13980,2021-03-16 ,중국하고속잡냐 
13981,2021-03-16 ,그니까
13982,2021-03-16 ,투자소리 가볍게 하는거 아니지 미국이든 중국이든 자국이익우선이지 이제  우리끼리 잘 하도록 하세요
13983,2021-03-16 ,화해할 생각이 없음
13984,2021-03-16 ,그러길래 왜 
13985,2021-03-16 ,개작살날뻔했네
13986,2021-03-16 ,열심히 죽쒀서
13987,2021-03-16 ,임상옥 거상이 생각난다
13988,2021-03-16 ,100찍자말자 팔았는데 다시들어옴 ㅋ
13989,2021-03-16 ,오늘 하한가 치는거 보는거냐
13991,2021-03-16 ,오늘 종가가 궁금하다 
13992,2021-03-16 ,손절했네요
13994,2021-03-16 ,솔직히 엘지화학 전기차배터리 경쟁력의심된다
13995,2021-03-16 ,괜찮아 손해난거 다 에게 뜯어내자
13997,2021-03-16 ,하루라도 빨리 벳터리 공장 많이짖는 기업이 이기는게임이야
13998,2021-03-16 ,건전기기술가지고 생생내지마세요
13999,2021-03-16 ,베터리 다 망했으면
14000,2021-03-16 ,한시간 남았다
14001,2021-03-16 ,하 짱나네 3월째 들고 있는데
14002,2021-03-16 ,장마감전에 회복한다에 내 손에 장 지진다 ㅋㅋㅋ
14004,2021-03-16 ,제발 화해라고 합의하지
14005,2021-03-16 ,계열은 다녀본 사람이라면 투자 안한다
14006,2021-03-16 ,개미들 왠떡이냐
14007,2021-03-16 ,한국경제에서 사지말래
14008,2021-03-16 ,오늘 바겐세일 아니다 내일 한번더 내린다
14009,2021-03-16 ,문대통령님은 잘하는데
14010,2021-03-16 ,근데 폭스바겐이 발표한거랑 화학이 뭔상관
14011,2021-03-16 ,멍청한것들
14012,2021-03-16 ,8프로 진입
14013,2021-03-16 ,한 때 엘화 주주 였지만
14014,2021-03-16 ,청와대 민원 동의해주세요화학과 이노베이션 싸움을 말려주세요
14015,2021-03-16 ,코스피 올라도 떨어지는거보면
14016,2021-03-16 ,나 테슬라주주인데
14018,2021-03-16 ,888000원 퓰매수 드간다
14020,2021-03-16 ,일을 하기는 하는건지
14021,2021-03-16 ,팔아야하나요
14022,2021-03-16 ,오늘 한 23만 원만 회복해도 중박이구만 ㅋㅋㅋ
14023,2021-03-16 ,한주는 넘 많고 반주도파냐
14024,2021-03-16 ,제일 무서운 시나리오
14025,2021-03-16 ,밧데리 화재  이노 분쟁  폭스바겐 뉴스  
14026,2021-03-16 ,이정부는 주식
14028,2021-03-16 ,당장 폭스바겐에 공급 끈어라
14029,2021-03-16 ,대한민국 밧데리 수준 어이 없음
14030,2021-03-16 ,그러게 동생 고발해서 승소하니까 좋니
14032,2021-03-16 ,1조 근처에서 합의하고 서로 협력관계로 발전 한다는 공시 안나오냐
14033,2021-03-16 ,이거 내일도 빠질텐데 
14034,2021-03-16 , 도
14035,2021-03-16 ,화학아 너네 합의 안하면 60만까지간다
14037,2021-03-16 ,엘지 니들은 쪽바리냐
14038,2021-03-16 ,56만에 매수 대기중입니다
14039,2021-03-16 ,폭바가 엘화 못따라잡을것같음
14040,2021-03-16 ,888000
14041,2021-03-16 ,배터리 관련 종사자다
14042,2021-03-16 ,이무슨
14044,2021-03-16 ,1시간 남았다 ㅋ
14045,2021-03-16 ,아  아프다
14046,2021-03-16 ,주식을 
14047,2021-03-16 ,엘지화학 계속 들고가려면 비중축소해야
14048,2021-03-16 ,전형적인 조센징 기질
14049,2021-03-16 ,주주들아 합의 안하면 너네는 평생 물려
14050,2021-03-16 ,떼넘들은 지들끼리 챙겨주고 조선넘들은 지들끼리 사기치지
14051,2021-03-16 ,888 에 입성
14052,2021-03-16 ,배터리가 개나 소나 다만드는 그런거였다니
14055,2021-03-16 ,56만에 매수 대기중
14058,2021-03-16 ,합의를 안보는게 우리 엘화 피해 아니냐
14059,2021-03-16 ,불타는 배터리 해결할 능력도 없는거 같음
14060,2021-03-16 ,음 더빠지려나
14061,2021-03-16 ,오늘 동시호가 치면 화학은 10빠질것
14062,2021-03-16 ,밧데리가 본래 진입장벽이 낮음
14063,2021-03-16 ,각형
14064,2021-03-16 ,씹
14067,2021-03-16 ,막판 주의
14068,2021-03-16 ,이노베이션에서 왔습니다 
14069,2021-03-16 ,시총 한 7조 공중분해됐네
14070,2021-03-16 ,폭스  바겐
14073,2021-03-16 ,멘붕입니다
14074,2021-03-16 ,삼성은
14075,2021-03-16 ,이노하고 적당히 싸우지
14076,2021-03-16 ,주식하믄서 하루에 10만원 본적 없는데
14077,2021-03-16 ,테슬라도 파나소닉버리고 자체공장 세운다하고
14078,2021-03-16 ,반등도 없는
14079,2021-03-16 ,광모 경영능력은 확실히 증명했다
14080,2021-03-16 ,에휴 중국한탠 암말도 못하고
14081,2021-03-16 ,널린게 배터리회사인데 니들같이 
14082,2021-03-16 ,이슈대비 너무 떨어지는건 아닌가요
14083,2021-03-16 ,언능 분할이나해라 2억 준비중이니께
14084,2021-03-16 ,단타꾼도 잡아먹는 폭락이다
14086,2021-03-16 ,오늘추매냐
14087,2021-03-16 ,꼴값 떨더니 꼴 좋네 ㅋㅋㅋ
14088,2021-03-16 ,그래 내가삿다
14089,2021-03-16 ,폭바한테 얼마 벌어
14090,2021-03-16 ,내일 더 내려간다
14091,2021-03-16 ,80층 내려가면 고민해볼게 
14092,2021-03-16 ,조 더 먹겠다고 회사를 아작을 내네
14094,2021-03-16 ,  화학
14095,2021-03-16 ,화학 이거 뭐냐
14096,2021-03-16 ,국제적으로 쪽팔고 다니는 회사
14097,2021-03-16 ,하고 합의하자
14098,2021-03-16 ,폭스바겐 부럴이나 빨리 할터
14099,2021-03-16 ,폭스바겐 계열 자동차회사가 수십개
14100,2021-03-16 ,폭락시켜라
14101,2021-03-16 ,좋은말할때 적당히 합의보고 끝내라
14102,2021-03-16 ,아조 ㅈㄹ한다
14104,2021-03-16 ,는 진짜 멍청해
14105,2021-03-16 ,근데 우리 회사가
14106,2021-03-16 ,오늘따라 이건희회장이 그립다
14107,2021-03-16 ,2시이후엔 물량받아내면서올라갈수
14108,2021-03-16 ,아니네때문에화학같이떨어지잔아 
14109,2021-03-16 ,존버충들 슬슬 나오는 거 보니까
14110,2021-03-16 ,적당히 합의하고 끝내라
14111,2021-03-16 ,엘화 하락선 삼디 상승선
14112,2021-03-16 ,난이노베이션 주주입니다
14113,2021-03-16 ,진짜 징글징글하다
14114,2021-03-16 ,현대차도 중국건전지사용하는 마당에 우리끼리싸우는기업 총리가그만하라고 할때
14115,2021-03-16 ,최저가에서 머물다니 장막판
14116,2021-03-16 ,파는 날로
14117,2021-03-16 ,삭제된 게시물의 답글주주들이 자작하는군요 
14118,2021-03-16 ,화학 가지고있는분들은 보길
14119,2021-03-16 ,난 또 헬쥐가 100조는 쓴줄 ㅋㅋㅋㅋ
14120,2021-03-16 ,합의좀 하자 그냥 배터리주주들 다죽는다
14121,2021-03-16 ,제일 큰 고객부터 자체공장 선언하고 떠나면
14122,2021-03-16 ,공시뜨고 더폭락ㅋㅋ
14123,2021-03-16 ,마이너스의 손 구광모 배당도 주지마라
14124,2021-03-16 ,너무 젊은사람이 하면 오만함만커지지
14125,2021-03-16 ,캬 하루에 6조씩 빠져 스케일이 대단하다
14126,2021-03-16 ,배터리 내재화가 쉬운게 아님
14127,2021-03-16 ,하여간 쌈닭처럼 언론플레이는 존나게해요
14128,2021-03-16 ,포드는 양반이었네
14129,2021-03-16 ,합의 외에는 공멸이다
14130,2021-03-16 ,난그래도 한곳만했는데 
14131,2021-03-16 ,엘지밧데리 어떻게하냐 폭스바겐에 팽현대자동차에 팸
14132,2021-03-16 ,한즈만 담았다 보합만가도 돈번다
14133,2021-03-16 ,오 다시 수급들어온다
14134,2021-03-16 ,주식10년차가 보기에 당분간 더 떨어질가능성높아
14135,2021-03-16 ,삭제된 게시물의 답글뭔가 착각들 하고 있는데
14136,2021-03-16 ,어느회사가 배터리 쓰겠노 ㅋㅋ
14137,2021-03-16 ,다이와  한방에 4만주 매도 때리네 
14138,2021-03-16 ,올라갈라면 년말까지 걸림 
14139,2021-03-16 ,독일은 한국을 경계합니다 
14140,2021-03-16 ,반등하네요
14141,2021-03-16 ,중국인들 매수 ㅅ ㅅ ㅅ 
14142,2021-03-16 ,외인들어온다
14143,2021-03-16 ,산전수전 화학
14144,2021-03-16 ,어이 아재요 이거 세일 아니야
14145,2021-03-16 ,폭스바겐이 저러는건
14146,2021-03-16 ,이 또한 지나가리라
14147,2021-03-16 ,폰스 거래단절
